0;-0.2346162888192921;0.0;-0.2346162888192921
1;-0.23461801537550458;2.158186555516106e-07;-0.23461779955684903
2;-0.23462146854367513;1.942378352120139e-06;-0.234619526165323
3;-0.23462664843529796;5.395553490886963e-06;-0.23462125288180707
4;-0.23463355521762502;1.05754555669501e-05;-0.23462297976205806
5;-0.23464218911367601;1.7482251832553217e-05;-0.23462470686184347
6;-0.23465255040225375;2.6116165308602793e-05;-0.23462643423694515
7;-0.23466463941796628;3.647747480002637e-05;-0.23462816194316624
8;-0.23467845655124514;4.8566514914973556e-05;-0.23462989003633017
9;-0.23469400224837647;6.238367608786206e-05;-0.23463161857228862
10;-0.23471127701152936;7.792940460627121e-05;-0.2346333476069231
11;-0.2347302813987913;9.520420264168584e-05;-0.2346350771961496
12;-0.23475101602420562;0.00011420862828409454;-0.23463680739592152
13;-0.23477348155781677;0.00013494329558044562;-0.23463853826223632
14;-0.2347976787257127;0.0001574088745769649;-0.23464026985113573
15;-0.2348236083100763;0.00018160609136534138;-0.23464200221871095
16;-0.23485127114924156;0.00020753572813278398;-0.23464373542110878
17;-0.23488066813774727;0.00023519862321595656;-0.23464546951453133
18;-0.23491180022640287;0.0002645956711587974;-0.23464720455524407
19;-0.23494466842235093;0.00029572782277422703;-0.2346489405995767
20;-0.2349792737891381;0.000328596085209756;-0.23465067770392836
21;-0.23501561744678856;0.00036320152201699485;-0.23465241592477157
22;-0.23505370057188046;0.00039954525322507845;-0.23465415531865538
23;-0.2350935243976289;0.000437628455418009;-0.2346558959422109
24;-0.2351350902139693;0.0004774523618159303;-0.23465763785215338
25;-0.23517839936764753;0.0005190182623603402;-0.2346593811052872
26;-0.2352234532623125;0.0005623275038032497;-0.23466112575850925
27;-0.23527025335861465;0.000607381489800302;-0.23466287186881435
28;-0.2353188011743042;0.0006541816810078595;-0.23466461949329634
29;-0.23536909828433966;0.0007027295951840699;-0.23466636868915558
30;-0.23542114632099426;0.000753026807293925;-0.23466811951370034
31;-0.2354749469739696;0.0008050749496183193;-0.23466987202435127
32;-0.23553050199051423;0.0008588757118671265;-0.2346716262786471
33;-0.23558781317554317;0.0009144308412963034;-0.23467338233424687
34;-0.23564688239176293;0.0009717421428290333;-0.2346751402489339
35;-0.235707711559802;0.0010308114791809247;-0.23467690008062106
36;-0.23577030265834398;0.001091640770989283;-0.2346786618873547
37;-0.2358346577242642;0.0011542319969464559;-0.23468042572731776
38;-0.235900778852772;0.0012185871939372893;-0.23468219165883472
39;-0.2359686681975559;0.00128470845718069;-0.23468395974037523
40;-0.23603832797093394;0.0013525979403753168;-0.23468573003055862
41;-0.23610976044400828;0.0014222578558494262;-0.23468750258815885
42;-0.23618296794682064;0.0014936904747148753;-0.23468927747210577
43;-0.23625795286851836;0.0015668981270253065;-0.23469105474149304
44;-0.23633471765751898;0.0016418832019385312;-0.23469283445558045
45;-0.23641326482168074;0.0017186481478831366;-0.2346946166737976
46;-0.2364935969284782;0.0017971954727293185;-0.23469640145574888
47;-0.2365757166051834;0.0018775277439639778;-0.2346981888612194
48;-0.23665962653904535;0.0019596475888700895;-0.23469997895017525
49;-0.23674532947748272;0.0020435576947103696;-0.23470177178277235
50;-0.23683282822827242;0.0021292608089152534;-0.23470356741935716
51;-0.23692212565974846;0.0022167597392752205;-0.23470536592047325
52;-0.23701322470100228;0.0023060573541374735;-0.2347071673468648
53;-0.23710612834208827;0.0023971565826069983;-0.23470897175948127
54;-0.23720083963423322;0.0024900604147520375;-0.2347107792194812
55;-0.23729736169005206;0.002584771901813986;-0.23471258978823806
56;-0.2373956976837649;0.0026812941564217365;-0.23471440352734316
57;-0.23749585085142175;0.0027796303528105147;-0.23471622049861124
58;-0.2375978244911291;0.0028797837270452035;-0.2347180407640839
59;-0.23770162196328415;0.0029817575772482;-0.23471986438603595
60;-0.2378072466908103;0.0030855552638318334;-0.23472169142697846
61;-0.2379147021593981;0.003191180209735347;-0.23472352194966276
62;-0.23802399191775436;0.003298635900666508;-0.23472535601708786
63;-0.23813511957784955;0.003407925885347831;-0.23472719369250172
64;-0.23824808881517678;0.003519053775767488;-0.23472903503940928
65;-0.23836290336900845;0.0036320232474348906;-0.23473088012157356
66;-0.23847956704266488;0.0037468380396410055;-0.23473272900302386
67;-0.23859808370378163;0.003863501955723421;-0.23473458174805822
68;-0.23871845728458543;0.003982018863336189;-0.23473643842124925
69;-0.2388406917821734;0.004102392694724486;-0.23473829908744892
70;-0.23896479125879727;0.00422462744700412;-0.23474016381179316
71;-0.23909075984215225;0.004348727182445908;-0.23474203265970633
72;-0.23921860172567247;0.004474696028764976;-0.2347439056969075
73;-0.23934832116882898;0.004602538179414977;-0.234745782989414
74;-0.23947992249743477;0.004732257893887321;-0.23474766460354746
75;-0.2396134101039538;0.004863859498015394;-0.23474955060593838
76;-0.23974878844781466;0.004997347384283822;-0.23475144106353085
77;-0.23988606205573149;0.005132726012142833;-0.23475333604358864
78;-0.24002523552202737;0.005269999908327731;-0.23475523561369963
